linetype,characterID,characterName,transactTime,transactionID,transactionType,stationID,stationName,clientID,clientName,typeID,typeName,quantity,price,transactionFor
TRADE,90192277,Gynax Gallenor,2011-06-03 15:10:00,1835865050,buy,60010486,Atlanins III - Impetus Publisher,90804203,Robert Morris,39,Zydrine,2,810.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-03 15:22:00,1835874598,buy,60003550,Pozirblant IV - Caldari Business Tribunal,90810519,Eli Ellecon,38,Nocxium,2,375.06,personal
TRADE,90192277,Gynax Gallenor,2011-06-03 15:24:00,1835876824,buy,60011719,Chelien IV - Moon 20 - Federal Administration Information Center,564064403,Xell Maryla,20,Kernite,309,127.42,personal
TRADE,90192277,Gynax Gallenor,2011-06-03 15:39:00,1835889317,buy,60009679,Eglennaert I - Moon 6 - Astral Mining Inc. Mineral Reserve,1007168609,Eldrid Wolfsguard,38,Nocxium,7,375.06,personal
TRADE,90192277,Gynax Gallenor,2011-06-03 15:41:00,1835890889,buy,60011788,Jel VI - Federation Navy Logistic Support,90714138,Enveng Ineer,25600,Burned Logic Circuit,2,15026.11,personal
TRADE,90192277,Gynax Gallenor,2011-06-03 16:41:00,1835941996,buy,60011131,Alillere IV - Aliastra Retail Center,90802213,Skroni Nardieu,38,Nocxium,5,375.06,personal
TRADE,90192277,Gynax Gallenor,2011-06-03 17:01:00,1835959055,buy,60009682,Vylade IV - Moon 16 - Astral Mining Inc. Mineral Reserve,90782904,Malcar Aideron,38,Nocxium,4,375.06,personal
TRADE,90192277,Gynax Gallenor,2011-06-03 17:25:00,1835979734,buy,60011869,Eglennaert I - Moon 4 - Federation Navy Assembly Plant,90597955,Kai Seilin,38,Nocxium,26,375.06,personal
TRADE,90192277,Gynax Gallenor,2011-06-03 17:31:00,1835984759,buy,60011980,Eglennaert I - Moon 4 - Federal Intelligence Office Logistic Support,90085864,frenchy mcfagballs,38,Nocxium,2,375.06,personal
TRADE,90192277,Gynax Gallenor,2011-06-03 17:48:00,1836000472,buy,60011980,Eglennaert I - Moon 4 - Federal Intelligence Office Logistic Support,90783561,Aratap Rotor,38,Nocxium,9,375.06,personal
TRADE,90192277,Gynax Gallenor,2011-06-03 18:06:00,1836017613,buy,60011131,Alillere IV - Aliastra Retail Center,90799406,Spoony Kerr,38,Nocxium,5,375.06,personal
TRADE,90192277,Gynax Gallenor,2011-06-03 18:28:00,1836038712,buy,60003526,Avele VI - Moon 15 - Caldari Business Tribunal,90580260,system AvataR,39,Zydrine,6,810.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-03 19:06:00,1836073422,buy,60011869,Eglennaert I - Moon 4 - Federation Navy Assembly Plant,1083134128,Viscera Fox,38,Nocxium,12,375.06,personal
TRADE,90192277,Gynax Gallenor,2011-06-03 19:09:00,1836075885,buy,60011800,Jel V - Federation Navy Logistic Support,90654924,Sanyo Stetille,38,Nocxium,1,375.06,personal
TRADE,90192277,Gynax Gallenor,2011-06-03 19:10:00,1836076531,buy,60011860,Eglennaert I - Moon 16 - Federation Navy Logistic Support,90317649,Alexsandr Zapahikov,38,Nocxium,175,375.06,personal
TRADE,90192277,Gynax Gallenor,2011-06-03 19:15:00,1836081302,buy,60002650,Atlanins VII - Moon 1 - Expert Distribution Retail Center,90804336,Freeman Lannister,39,Zydrine,2,810.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-03 19:29:00,1836094188,buy,60010126,Avele V - Moon 11 - CreoDron Warehouse,90809280,yura hyuga Hyuga,39,Zydrine,2,810.01,personal
TRADE,90192277,Gynax Gallenor,2011-06-03 19:35:00,1836100477,buy,60011788,Jel VI - Federation Navy Logistic Support,90721941,Costigan Borgia,38,Nocxium,3,375.06,personal
TRADE,90192277,Gynax Gallenor,2011-06-03 19:50:00,1836115000,buy,60014734,Foves V - Center for Advanced Studies School,90788995,Valoran Shadowhunter,38,Nocxium,2,375.06,personal
TRADE,90192277,Gynax Gallenor,2011-06-03 20:09:00,1836133611,buy,60011860,Eglennaert I - Moon 16 - Federation Navy Logistic Support,90424613,Johen Croes,38,Nocxium,76,375.06,personal
TRADE,90192277,Gynax Gallenor,2011-06-03 20:29:00,1836154401,buy,60010348,Jel VIII - Moon 12 - Roden Shipyards Factory,90207106,Capricious Sage,25600,Burned Logic Circuit,2,15026.11,personal
TRADE,90192277,Gynax Gallenor,2011-06-03 20:42:00,1836168630,buy,60015013,Odotte III - University of Caille School,1040146072,Schwarzer Wind,38,Nocxium,33,375.06,personal
TRADE,90192277,Gynax Gallenor,2011-06-03 20:55:00,1836182014,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1336963955,Buffy Rayne,31119,Medium Cargohold Optimization I,2,3050000.08,personal
TRADE,90192277,Gynax Gallenor,2011-06-03 21:11:00,1836198421,buy,60011137,Aurcel IV - Moon 17 - Aliastra Warehouse,90423407,Dragon QxReyho,25600,Burned Logic Circuit,4,15026.11,personal
