linetype,characterID,characterName,transactTime,transactionID,transactionType,stationID,stationName,clientID,clientName,typeID,typeName,quantity,price,transactionFor
TRADE,90192277,Gynax Gallenor,2011-03-10 00:54:00,1747851197,buy,60010309,Halle VII - Moon 1 - Roden Shipyards Factory,1291322839,knight sky,1230,Veldspar,72,7.50,personal
TRADE,90192277,Gynax Gallenor,2011-03-10 01:03:00,1747857057,buy,60011740,Oursulaert III - Federation Navy Testing Facilities,90495465,Martin Tochkov,226,Lead Charge M,100,17.29,personal
TRADE,90192277,Gynax Gallenor,2011-03-10 01:05:00,1747858407,buy,60011737,Oursulaert VII - Moon 1 - Federation Navy Testing Facilities,90494723,Tronan Amastath,34,Tritanium,4156,2.91,personal
TRADE,90192277,Gynax Gallenor,2011-03-10 01:32:00,1747878662,buy,60011872,Aunia I - Moon 11 - Federation Navy Assembly Plant,1495789121,bryan maxwell09,226,Lead Charge M,100,10.17,personal
TRADE,90192277,Gynax Gallenor,2011-03-10 01:35:00,1747880164,sell,60011998,Halle VII - Moon 6 - Federal Intelligence Office Assembly Plant,566990909,Perramas,1230,Veldspar,99,16.00,personal
TRADE,90192277,Gynax Gallenor,2011-03-10 01:42:00,1747884932,buy,60010309,Halle VII - Moon 1 - Roden Shipyards Factory,1291322839,knight sky,1230,Veldspar,230,7.50,personal
TRADE,90192277,Gynax Gallenor,2011-03-10 01:56:00,1747894753,buy,60011737,Oursulaert VII - Moon 1 - Federation Navy Testing Facilities,90494723,Tronan Amastath,34,Tritanium,736,2.91,personal
TRADE,90192277,Gynax Gallenor,2011-03-10 02:05:00,1747901158,buy,60011743,Oursulaert IV - Federation Navy Testing Facilities,90375272,Prion Zurrick,34,Tritanium,87081,2.91,personal
TRADE,90192277,Gynax Gallenor,2011-03-10 02:25:00,1747914103,sell,60009370,Estene I - Moon 1 - Federal Freight Storage,1332845472,Adonis Helios,1227,Omber,10000,110.00,personal
TRADE,90192277,Gynax Gallenor,2011-03-10 02:31:00,1747918786,buy,60003541,Carirgnottin IX - Moon 17 - Caldari Business Tribunal Bureau Offices,90473633,Steeg Hakaari,1230,Veldspar,67,7.50,personal
TRADE,90192277,Gynax Gallenor,2011-03-10 02:32:00,1747919552,buy,60012505,Raeghoscon VIII - CONCORD Logistic Support,90500207,Andred Crendraven,226,Lead Charge M,100,10.17,personal
TRADE,90192277,Gynax Gallenor,2011-03-10 03:40:00,1747963688,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1127743951,Anubis XXI,2032,Cap Recharger II,1,691999.17,personal
TRADE,90192277,Gynax Gallenor,2011-03-10 03:42:00,1747964651,buy,60003658,Amattens VII - Moon 1 - Caldari Business Tribunal Law School,1516736494,Aries Mercurius,1230,Veldspar,163,7.50,personal
TRADE,90192277,Gynax Gallenor,2011-03-10 03:45:00,1747966849,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1315765317,Soh'jinn,2032,Cap Recharger II,1,691999.17,personal
TRADE,90192277,Gynax Gallenor,2011-03-10 03:48:00,1747968747,buy,60009676,Agrallarier VIII - Moon 3 - Astral Mining Inc. Refinery,1458643094,Antaeus eyezlluB,226,Lead Charge M,100,10.17,personal
TRADE,90192277,Gynax Gallenor,2011-03-10 03:54:00,1747972145,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,996060525,fratx,2032,Cap Recharger II,2,691999.17,personal
TRADE,90192277,Gynax Gallenor,2011-03-10 03:58:00,1747974707,buy,60010261,Azer III - Moon 6 - CreoDron Factory,90275936,Tuax,1230,Veldspar,2498,7.50,personal
TRADE,90192277,Gynax Gallenor,2011-03-10 04:06:00,1747979424,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1065421717,BIGTEX123,2173,Infiltrator I,1,12349.17,personal
TRADE,90192277,Gynax Gallenor,2011-03-10 04:27:00,1747993273,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1230137326,Chubracabra,2173,Infiltrator I,1,12349.17,personal
TRADE,90192277,Gynax Gallenor,2011-03-10 04:35:00,1747998394,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,90025245,Shewman Pryme,2173,Infiltrator I,7,12349.17,personal
TRADE,90192277,Gynax Gallenor,2011-03-10 04:43:00,1748003386,buy,60010261,Azer III - Moon 6 - CreoDron Factory,90275936,Tuax,1230,Veldspar,3063,7.50,personal
TRADE,90192277,Gynax Gallenor,2011-03-10 04:50:00,1748007620,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,90265329,Noslen Nosilla,7289,150mm 'Scout' I Accelerator Cannon,2,30147.19,personal
TRADE,90192277,Gynax Gallenor,2011-03-10 05:17:00,1748022858,buy,60011869,Eglennaert I - Moon 4 - Federation Navy Assembly Plant,90280037,Thomas Gallant,226,Lead Charge M,100,10.17,personal
TRADE,90192277,Gynax Gallenor,2011-03-10 05:29:00,1748028984,buy,60010261,Azer III - Moon 6 - CreoDron Factory,90275936,Tuax,1230,Veldspar,2713,7.50,personal
TRADE,90192277,Gynax Gallenor,2011-03-10 05:31:00,1748030137,buy,60010120,Carirgnottin VIII - CreoDron Factory,814689989,Drakus Mortarka,1230,Veldspar,90005,7.50,personal
